trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
"188.T3.11-SKY-mjp-1.2.R","18:40:00","18:40:00","45513","2","","1","0","22451.71"
"188.T3.11-SKY-mjp-1.2.R","18:43:00","18:43:00","45511","3","","0","0","22709.36"
"188.UI.11-SKY-mjp-1.2.R","13:08:00","13:08:00","23173","1","","0","0","0.00"
"188.UI.11-SKY-mjp-1.2.R","13:33:00","13:33:00","45513","2","","1","0","22451.71"
"188.UI.11-SKY-mjp-1.2.R","13:36:00","13:36:00","45511","3","","0","0","22709.36"
"188.UL.11-SKY-mjp-1.2.R","18:18:00","18:18:00","23173","1","","0","0","0.00"
"188.UL.11-SKY-mjp-1.2.R","18:40:00","18:40:00","45513","2","","1","0","22451.71"
"188.UL.11-SKY-mjp-1.2.R","18:43:00","18:43:00","45511","3","","0","0","22709.36"
"188.UU.11-SKY-mjp-1.2.R","13:08:00","13:08:00","23173","1","","0","0","0.00"
"188.UU.11-SKY-mjp-1.2.R","13:33:00","13:33:00","45513","2","","1","0","22451.71"
"188.UU.11-SKY-mjp-1.2.R","13:36:00","13:36:00","45511","3","","0","0","22709.36"
"189.T0.11-SKY-mjp-1.2.R","13:18:00","13:18:00","23173","1","","0","0","0.00"
"189.T0.11-SKY-mjp-1.2.R","13:43:00","13:43:00","45513","2","","1","0","22451.71"
"189.T0.11-SKY-mjp-1.2.R","13:46:00","13:46:00","45511","3","","0","0","22709.36"
"189.T2.11-SKY-mjp-1.2.R","18:28:00","18:28:00","23173","1","","0","0","0.00"
"189.T2.11-SKY-mjp-1.2.R","18:50:00","18:50:00","45513","2","","1","0","22451.71"
"189.T2.11-SKY-mjp-1.2.R","18:53:00","18:53:00","45511","3","","0","0","22709.36"
"189.T3.11-SKY-mjp-1.2.R","18:28:00","18:28:00","23173","1","","0","0","0.00"
"189.T3.11-SKY-mjp-1.2.R","18:50:00","18:50:00","45513","2","","1","0","22451.71"
"189.T3.11-SKY-mjp-1.2.R","18:53:00","18:53:00","45511","3","","0","0","22709.36"
"189.UI.11-SKY-mjp-1.2.R","13:18:00","13:18:00","23173","1","","0","0","0.00"
"189.UI.11-SKY-mjp-1.2.R","13:43:00","13:43:00","45513","2","","1","0","22451.71"
"189.UI.11-SKY-mjp-1.2.R","13:46:00","13:46:00","45511","3","","0","0","22709.36"
"189.UL.11-SKY-mjp-1.2.R","18:28:00","18:28:00","23173","1","","0","0","0.00"
"189.UL.11-SKY-mjp-1.2.R","18:50:00","18:50:00","45513","2","","1","0","22451.71"
"189.UL.11-SKY-mjp-1.2.R","18:53:00","18:53:00","45511","3","","0","0","22709.36"
"189.UU.11-SKY-mjp-1.2.R","13:18:00","13:18:00","23173","1","","0","0","0.00"
"189.UU.11-SKY-mjp-1.2.R","13:43:00","13:43:00","45513","2","","1","0","22451.71"
"189.UU.11-SKY-mjp-1.2.R","13:46:00","13:46:00","45511","3","","0","0","22709.36"
"19.T0.11-SK4-mjp-1.2.R","05:45:00","05:45:00","48784","1","","0","0","0.00"
"19.T0.11-SK4-mjp-1.2.R","05:52:00","05:52:00","21220","2","","0","1","987.21"
"19.T0.11-SK4-mjp-1.2.R","06:06:00","06:06:00","48786","3","","0","1","11756.99"
"19.T0.11-SK4-mjp-1.2.R","06:15:00","06:15:00","17507","4","","0","1","17511.92"
"19.T0.11-SK4-mjp-1.2.R","06:23:00","06:23:00","9629","5","","0","1","21095.69"
"19.T0.11-SK4-mjp-1.2.R","06:31:00","06:31:00","20988","6","","0","1","24314.85"
"19.T0.11-SK4-mjp-1.2.R","06:37:00","06:37:00","48787","7","","0","1","27136.77"
"19.T0.11-SK4-mjp-1.2.R","06:46:00","06:46:00","3633","8","","0","1","31924.10"
"19.T0.11-SK4-mjp-1.2.R","06:49:00","06:49:00","3245","9","","0","1","32765.17"
"19.T0.11-SK4-mjp-1.2.R","06:53:00","06:53:00","3749","10","","0","1","34134.66"
"19.T0.11-SK4-mjp-1.2.R","06:57:00","06:57:00","3752","11","","0","1","35087.41"
"19.T0.11-SK4-mjp-1.2.R","07:03:00","07:03:00","901","12","","0","1","36677.51"
"19.T0.11-SK4-mjp-1.2.R","07:10:00","07:10:00","910","13","","0","1","39028.54"
"19.T0.11-SK4-mjp-1.2.R","07:52:00","07:52:00","48578","14","","0","0","70333.92"
"19.T0.11-SKY-mjp-1.1.H","19:00:00","19:00:00","48578","1","","0","0","0.00"
"19.T0.11-SKY-mjp-1.1.H","19:03:00","19:03:00","45513","2","","0","1","173.04"
"19.T0.11-SKY-mjp-1.1.H","19:06:00","19:06:00","45511","3","","0","1","430.69"
"19.T0.11-SKY-mjp-1.1.H","19:29:00","19:29:00","23175","4","","0","0","22642.08"
"19.T2.11-SKY-mjp-1.1.H","08:00:00","08:00:00","48578","1","","0","0","0.00"
"19.T2.11-SKY-mjp-1.1.H","08:03:00","08:03:00","45513","2","","0","1","173.04"
"19.T2.11-SKY-mjp-1.1.H","08:06:00","08:06:00","45511","3","","0","1","430.69"
"19.T2.11-SKY-mjp-1.1.H","08:29:00","08:29:00","23175","4","","0","0","22642.08"
"19.T3.11-SKY-mjp-1.1.H","08:00:00","08:00:00","48578","1","","0","0","0.00"
"19.T3.11-SKY-mjp-1.1.H","08:03:00","08:03:00","45513","2","","0","1","173.04"
"19.T3.11-SKY-mjp-1.1.H","08:06:00","08:06:00","45511","3","","0","1","430.69"
"19.T3.11-SKY-mjp-1.1.H","08:29:00","08:29:00","23175","4","","0","0","22642.08"
"19.UI.11-SKY-mjp-1.1.H","19:00:00","19:00:00","48578","1","","0","0","0.00"
"19.UI.11-SKY-mjp-1.1.H","19:03:00","19:03:00","45513","2","","0","1","173.04"
"19.UI.11-SKY-mjp-1.1.H","19:06:00","19:06:00","45511","3","","0","1","430.69"
"19.UI.11-SKY-mjp-1.1.H","19:29:00","19:29:00","23175","4","","0","0","22642.08"
"19.UL.11-SKY-mjp-1.1.H","08:00:00","08:00:00","48578","1","","0","0","0.00"
"19.UL.11-SKY-mjp-1.1.H","08:03:00","08:03:00","45513","2","","0","1","173.04"
"19.UL.11-SKY-mjp-1.1.H","08:06:00","08:06:00","45511","3","","0","1","430.69"
"19.UL.11-SKY-mjp-1.1.H","08:29:00","08:29:00","23175","4","","0","0","22642.08"
"19.UU.11-SKY-mjp-1.1.H","19:00:00","19:00:00","48578","1","","0","0","0.00"
"19.UU.11-SKY-mjp-1.1.H","19:03:00","19:03:00","45513","2","","0","1","173.04"
"19.UU.11-SKY-mjp-1.1.H","19:06:00","19:06:00","45511","3","","0","1","430.69"
"19.UU.11-SKY-mjp-1.1.H","19:29:00","19:29:00","23175","4","","0","0","22642.08"
"190.T0.11-SKY-mjp-1.2.R","13:28:00","13:28:00","23173","1","","0","0","0.00"
"190.T0.11-SKY-mjp-1.2.R","13:53:00","13:53:00","45513","2","","1","0","22451.71"
"190.T0.11-SKY-mjp-1.2.R","13:56:00","13:56:00","45511","3","","0","0","22709.36"
"190.T2.11-SKY-mjp-1.2.R","18:38:00","18:38:00","23173","1","","0","0","0.00"
"190.T2.11-SKY-mjp-1.2.R","19:00:00","19:00:00","45513","2","","1","0","22451.71"
"190.T2.11-SKY-mjp-1.2.R","19:03:00","19:03:00","45511","3","","0","0","22709.36"
"190.T3.11-SKY-mjp-1.2.R","18:38:00","18:38:00","23173","1","","0","0","0.00"
"190.T3.11-SKY-mjp-1.2.R","19:00:00","19:00:00","45513","2","","1","0","22451.71"
"190.T3.11-SKY-mjp-1.2.R","19:03:00","19:03:00","45511","3","","0","0","22709.36"
"190.UI.11-SKY-mjp-1.2.R","13:28:00","13:28:00","23173","1","","0","0","0.00"
"190.UI.11-SKY-mjp-1.2.R","13:53:00","13:53:00","45513","2","","1","0","22451.71"
"190.UI.11-SKY-mjp-1.2.R","13:56:00","13:56:00","45511","3","","0","0","22709.36"
"190.UL.11-SKY-mjp-1.2.R","18:38:00","18:38:00","23173","1","","0","0","0.00"
"190.UL.11-SKY-mjp-1.2.R","19:00:00","19:00:00","45513","2","","1","0","22451.71"
"190.UL.11-SKY-mjp-1.2.R","19:03:00","19:03:00","45511","3","","0","0","22709.36"
"190.UU.11-SKY-mjp-1.2.R","13:28:00","13:28:00","23173","1","","0","0","0.00"
"190.UU.11-SKY-mjp-1.2.R","13:53:00","13:53:00","45513","2","","1","0","22451.71"
"190.UU.11-SKY-mjp-1.2.R","13:56:00","13:56:00","45511","3","","0","0","22709.36"
"191.T0.11-SKY-mjp-1.2.R","13:38:00","13:38:00","23173","1","","0","0","0.00"
"191.T0.11-SKY-mjp-1.2.R","14:03:00","14:03:00","45513","2","","1","0","22451.71"
"191.T0.11-SKY-mjp-1.2.R","14:06:00","14:06:00","45511","3","","0","0","22709.36"
"191.T2.11-SKY-mjp-1.2.R","18:48:00","18:48:00","23173","1","","0","0","0.00"
"191.T2.11-SKY-mjp-1.2.R","19:10:00","19:10:00","45513","2","","1","0","22451.71"
"191.T2.11-SKY-mjp-1.2.R","19:13:00","19:13:00","45511","3","","0","0","22709.36"
"191.T3.11-SKY-mjp-1.2.R","18:48:00","18:48:00","23173","1","","0","0","0.00"
"191.T3.11-SKY-mjp-1.2.R","19:10:00","19:10:00","45513","2","","1","0","22451.71"
"191.T3.11-SKY-mjp-1.2.R","19:13:00","19:13:00","45511","3","","0","0","22709.36"
"191.UI.11-SKY-mjp-1.2.R","13:38:00","13:38:00","23173","1","","0","0","0.00"
"191.UI.11-SKY-mjp-1.2.R","14:03:00","14:03:00","45513","2","","1","0","22451.71"
"191.UI.11-SKY-mjp-1.2.R","14:06:00","14:06:00","45511","3","","0","0","22709.36"
"191.UL.11-SKY-mjp-1.2.R","18:48:00","18:48:00","23173","1","","0","0","0.00"
"191.UL.11-SKY-mjp-1.2.R","19:10:00","19:10:00","45513","2","","1","0","22451.71"
"191.UL.11-SKY-mjp-1.2.R","19:13:00","19:13:00","45511","3","","0","0","22709.36"
"191.UU.11-SKY-mjp-1.2.R","13:38:00","13:38:00","23173","1","","0","0","0.00"
"191.UU.11-SKY-mjp-1.2.R","14:03:00","14:03:00","45513","2","","1","0","22451.71"
"191.UU.11-SKY-mjp-1.2.R","14:06:00","14:06:00","45511","3","","0","0","22709.36"
"192.T0.11-SKY-mjp-1.2.R","13:48:00","13:48:00","23173","1","","0","0","0.00"
"192.T0.11-SKY-mjp-1.2.R","14:13:00","14:13:00","45513","2","","1","0","22451.71"
"192.T0.11-SKY-mjp-1.2.R","14:16:00","14:16:00","45511","3","","0","0","22709.36"
"192.T2.11-SKY-mjp-1.2.R","18:58:00","18:58:00","23173","1","","0","0","0.00"
"192.T2.11-SKY-mjp-1.2.R","19:20:00","19:20:00","45513","2","","1","0","22451.71"
"192.T2.11-SKY-mjp-1.2.R","19:23:00","19:23:00","45511","3","","0","0","22709.36"
"192.T3.11-SKY-mjp-1.2.R","18:58:00","18:58:00","23173","1","","0","0","0.00"
"192.T3.11-SKY-mjp-1.2.R","19:20:00","19:20:00","45513","2","","1","0","22451.71"
"192.T3.11-SKY-mjp-1.2.R","19:23:00","19:23:00","45511","3","","0","0","22709.36"
"192.UI.11-SKY-mjp-1.2.R","13:48:00","13:48:00","23173","1","","0","0","0.00"
"192.UI.11-SKY-mjp-1.2.R","14:13:00","14:13:00","45513","2","","1","0","22451.71"
"192.UI.11-SKY-mjp-1.2.R","14:16:00","14:16:00","45511","3","","0","0","22709.36"
"192.UL.11-SKY-mjp-1.2.R","18:58:00","18:58:00","23173","1","","0","0","0.00"
"192.UL.11-SKY-mjp-1.2.R","19:20:00","19:20:00","45513","2","","1","0","22451.71"
"192.UL.11-SKY-mjp-1.2.R","19:23:00","19:23:00","45511","3","","0","0","22709.36"
"192.UU.11-SKY-mjp-1.2.R","13:48:00","13:48:00","23173","1","","0","0","0.00"
"192.UU.11-SKY-mjp-1.2.R","14:13:00","14:13:00","45513","2","","1","0","22451.71"
"192.UU.11-SKY-mjp-1.2.R","14:16:00","14:16:00","45511","3","","0","0","22709.36"
"193.T0.11-SKY-mjp-1.2.R","13:58:00","13:58:00","23173","1","","0","0","0.00"
"193.T0.11-SKY-mjp-1.2.R","14:23:00","14:23:00","45513","2","","1","0","22451.71"
"193.T0.11-SKY-mjp-1.2.R","14:26:00","14:26:00","45511","3","","0","0","22709.36"
"193.T2.11-SKY-mjp-1.2.R","19:08:00","19:08:00","23173","1","","0","0","0.00"
"193.T2.11-SKY-mjp-1.2.R","19:30:00","19:30:00","45513","2","","1","0","22451.71"
"193.T2.11-SKY-mjp-1.2.R","19:33:00","19:33:00","45511","3","","0","0","22709.36"
"193.T3.11-SKY-mjp-1.2.R","19:08:00","19:08:00","23173","1","","0","0","0.00"
"193.T3.11-SKY-mjp-1.2.R","19:30:00","19:30:00","45513","2","","1","0","22451.71"
"193.T3.11-SKY-mjp-1.2.R","19:33:00","19:33:00","45511","3","","0","0","22709.36"
"193.UI.11-SKY-mjp-1.2.R","13:58:00","13:58:00","23173","1","","0","0","0.00"
"193.UI.11-SKY-mjp-1.2.R","14:23:00","14:23:00","45513","2","","1","0","22451.71"
"193.UI.11-SKY-mjp-1.2.R","14:26:00","14:26:00","45511","3","","0","0","22709.36"
"193.UL.11-SKY-mjp-1.2.R","19:08:00","19:08:00","23173","1","","0","0","0.00"
"193.UL.11-SKY-mjp-1.2.R","19:30:00","19:30:00","45513","2","","1","0","22451.71"
"193.UL.11-SKY-mjp-1.2.R","19:33:00","19:33:00","45511","3","","0","0","22709.36"
"193.UU.11-SKY-mjp-1.2.R","13:58:00","13:58:00","23173","1","","0","0","0.00"
"193.UU.11-SKY-mjp-1.2.R","14:23:00","14:23:00","45513","2","","1","0","22451.71"
"193.UU.11-SKY-mjp-1.2.R","14:26:00","14:26:00","45511","3","","0","0","22709.36"
"194.T0.11-SKY-mjp-1.2.R","14:08:00","14:08:00","23173","1","","0","0","0.00"
"194.T0.11-SKY-mjp-1.2.R","14:33:00","14:33:00","45513","2","","1","0","22451.71"
"194.T0.11-SKY-mjp-1.2.R","14:36:00","14:36:00","45511","3","","0","0","22709.36"
"194.T2.11-SKY-mjp-1.2.R","19:18:00","19:18:00","23173","1","","0","0","0.00"
"194.T2.11-SKY-mjp-1.2.R","19:40:00","19:40:00","45513","2","","1","0","22451.71"
"194.T2.11-SKY-mjp-1.2.R","19:43:00","19:43:00","45511","3","","0","0","22709.36"
"194.T3.11-SKY-mjp-1.2.R","19:18:00","19:18:00","23173","1","","0","0","0.00"
"194.T3.11-SKY-mjp-1.2.R","19:40:00","19:40:00","45513","2","","1","0","22451.71"
"194.T3.11-SKY-mjp-1.2.R","19:43:00","19:43:00","45511","3","","0","0","22709.36"
"194.UI.11-SKY-mjp-1.2.R","14:08:00","14:08:00","23173","1","","0","0","0.00"
"194.UI.11-SKY-mjp-1.2.R","14:33:00","14:33:00","45513","2","","1","0","22451.71"
"194.UI.11-SKY-mjp-1.2.R","14:36:00","14:36:00","45511","3","","0","0","22709.36"
"194.UL.11-SKY-mjp-1.2.R","19:18:00","19:18:00","23173","1","","0","0","0.00"
"194.UL.11-SKY-mjp-1.2.R","19:40:00","19:40:00","45513","2","","1","0","22451.71"
"194.UL.11-SKY-mjp-1.2.R","19:43:00","19:43:00","45511","3","","0","0","22709.36"
"194.UU.11-SKY-mjp-1.2.R","14:08:00","14:08:00","23173","1","","0","0","0.00"
"194.UU.11-SKY-mjp-1.2.R","14:33:00","14:33:00","45513","2","","1","0","22451.71"
"194.UU.11-SKY-mjp-1.2.R","14:36:00","14:36:00","45511","3","","0","0","22709.36"
"195.T0.11-SKY-mjp-1.2.R","14:18:00","14:18:00","23173","1","","0","0","0.00"
"195.T0.11-SKY-mjp-1.2.R","14:43:00","14:43:00","45513","2","","1","0","22451.71"
"195.T0.11-SKY-mjp-1.2.R","14:46:00","14:46:00","45511","3","","0","0","22709.36"
"195.T2.11-SKY-mjp-1.2.R","19:28:00","19:28:00","23173","1","","0","0","0.00"
"195.T2.11-SKY-mjp-1.2.R","19:50:00","19:50:00","45513","2","","1","0","22451.71"
"195.T2.11-SKY-mjp-1.2.R","19:53:00","19:53:00","45511","3","","0","0","22709.36"
"195.T3.11-SKY-mjp-1.2.R","19:28:00","19:28:00","23173","1","","0","0","0.00"
"195.T3.11-SKY-mjp-1.2.R","19:50:00","19:50:00","45513","2","","1","0","22451.71"
"195.T3.11-SKY-mjp-1.2.R","19:53:00","19:53:00","45511","3","","0","0","22709.36"
"195.UI.11-SKY-mjp-1.2.R","14:18:00","14:18:00","23173","1","","0","0","0.00"
"195.UI.11-SKY-mjp-1.2.R","14:43:00","14:43:00","45513","2","","1","0","22451.71"
"195.UI.11-SKY-mjp-1.2.R","14:46:00","14:46:00","45511","3","","0","0","22709.36"
"195.UL.11-SKY-mjp-1.2.R","19:28:00","19:28:00","23173","1","","0","0","0.00"
"195.UL.11-SKY-mjp-1.2.R","19:50:00","19:50:00","45513","2","","1","0","22451.71"
"195.UL.11-SKY-mjp-1.2.R","19:53:00","19:53:00","45511","3","","0","0","22709.36"
"195.UU.11-SKY-mjp-1.2.R","14:18:00","14:18:00","23173","1","","0","0","0.00"
"195.UU.11-SKY-mjp-1.2.R","14:43:00","14:43:00","45513","2","","1","0","22451.71"
"195.UU.11-SKY-mjp-1.2.R","14:46:00","14:46:00","45511","3","","0","0","22709.36"
"196.T0.11-SKY-mjp-1.2.R","14:28:00","14:28:00","23173","1","","0","0","0.00"
"196.T0.11-SKY-mjp-1.2.R","14:53:00","14:53:00","45513","2","","1","0","22451.71"
"196.T0.11-SKY-mjp-1.2.R","14:56:00","14:56:00","45511","3","","0","0","22709.36"
"196.T2.11-SKY-mjp-1.2.R","19:38:00","19:38:00","23173","1","","0","0","0.00"
"196.T2.11-SKY-mjp-1.2.R","20:00:00","20:00:00","45513","2","","1","0","22451.71"
"196.T2.11-SKY-mjp-1.2.R","20:03:00","20:03:00","45511","3","","0","0","22709.36"
"196.T3.11-SKY-mjp-1.2.R","19:38:00","19:38:00","23173","1","","0","0","0.00"
"196.T3.11-SKY-mjp-1.2.R","20:00:00","20:00:00","45513","2","","1","0","22451.71"
"196.T3.11-SKY-mjp-1.2.R","20:03:00","20:03:00","45511","3","","0","0","22709.36"
"196.UI.11-SKY-mjp-1.2.R","14:28:00","14:28:00","23173","1","","0","0","0.00"
"196.UI.11-SKY-mjp-1.2.R","14:53:00","14:53:00","45513","2","","1","0","22451.71"
"196.UI.11-SKY-mjp-1.2.R","14:56:00","14:56:00","45511","3","","0","0","22709.36"
"196.UL.11-SKY-mjp-1.2.R","19:38:00","19:38:00","23173","1","","0","0","0.00"
"196.UL.11-SKY-mjp-1.2.R","20:00:00","20:00:00","45513","2","","1","0","22451.71"
"196.UL.11-SKY-mjp-1.2.R","20:03:00","20:03:00","45511","3","","0","0","22709.36"
"196.UU.11-SKY-mjp-1.2.R","14:28:00","14:28:00","23173","1","","0","0","0.00"
"196.UU.11-SKY-mjp-1.2.R","14:53:00","14:53:00","45513","2","","1","0","22451.71"
"196.UU.11-SKY-mjp-1.2.R","14:56:00","14:56:00","45511","3","","0","0","22709.36"
"197.T0.11-SKY-mjp-1.2.R","14:38:00","14:38:00","23173","1","","0","0","0.00"
"197.T0.11-SKY-mjp-1.2.R","15:03:00","15:03:00","45513","2","","1","0","22451.71"
"197.T0.11-SKY-mjp-1.2.R","15:06:00","15:06:00","45511","3","","0","0","22709.36"
"197.T2.11-SKY-mjp-1.2.R","19:53:00","19:53:00","23173","1","","0","0","0.00"
"197.T2.11-SKY-mjp-1.2.R","20:15:00","20:15:00","45513","2","","1","0","22451.71"
"197.T2.11-SKY-mjp-1.2.R","20:18:00","20:18:00","45511","3","","0","0","22709.36"
"197.T3.11-SKY-mjp-1.2.R","19:53:00","19:53:00","23173","1","","0","0","0.00"
"197.T3.11-SKY-mjp-1.2.R","20:15:00","20:15:00","45513","2","","1","0","22451.71"
"197.T3.11-SKY-mjp-1.2.R","20:18:00","20:18:00","45511","3","","0","0","22709.36"
"197.UI.11-SKY-mjp-1.2.R","14:38:00","14:38:00","23173","1","","0","0","0.00"
"197.UI.11-SKY-mjp-1.2.R","15:03:00","15:03:00","45513","2","","1","0","22451.71"
"197.UI.11-SKY-mjp-1.2.R","15:06:00","15:06:00","45511","3","","0","0","22709.36"
"197.UL.11-SKY-mjp-1.2.R","19:53:00","19:53:00","23173","1","","0","0","0.00"
"197.UL.11-SKY-mjp-1.2.R","20:15:00","20:15:00","45513","2","","1","0","22451.71"
"197.UL.11-SKY-mjp-1.2.R","20:18:00","20:18:00","45511","3","","0","0","22709.36"
"197.UU.11-SKY-mjp-1.2.R","14:38:00","14:38:00","23173","1","","0","0","0.00"
"197.UU.11-SKY-mjp-1.2.R","15:03:00","15:03:00","45513","2","","1","0","22451.71"
"197.UU.11-SKY-mjp-1.2.R","15:06:00","15:06:00","45511","3","","0","0","22709.36"
"198.T0.11-SKY-mjp-1.2.R","14:48:00","14:48:00","23173","1","","0","0","0.00"
"198.T0.11-SKY-mjp-1.2.R","15:13:00","15:13:00","45513","2","","1","0","22451.71"
"198.T0.11-SKY-mjp-1.2.R","15:16:00","15:16:00","45511","3","","0","0","22709.36"
"198.T2.11-SKY-mjp-1.2.R","20:08:00","20:08:00","23173","1","","0","0","0.00"
"198.T2.11-SKY-mjp-1.2.R","20:30:00","20:30:00","45513","2","","1","0","22451.71"
"198.T2.11-SKY-mjp-1.2.R","20:33:00","20:33:00","45511","3","","0","0","22709.36"
"198.T3.11-SKY-mjp-1.2.R","20:08:00","20:08:00","23173","1","","0","0","0.00"
"198.T3.11-SKY-mjp-1.2.R","20:30:00","20:30:00","45513","2","","1","0","22451.71"
"198.T3.11-SKY-mjp-1.2.R","20:33:00","20:33:00","45511","3","","0","0","22709.36"
"198.UI.11-SKY-mjp-1.2.R","14:48:00","14:48:00","23173","1","","0","0","0.00"
"198.UI.11-SKY-mjp-1.2.R","15:13:00","15:13:00","45513","2","","1","0","22451.71"
"198.UI.11-SKY-mjp-1.2.R","15:16:00","15:16:00","45511","3","","0","0","22709.36"
"198.UL.11-SKY-mjp-1.2.R","20:08:00","20:08:00","23173","1","","0","0","0.00"
"198.UL.11-SKY-mjp-1.2.R","20:30:00","20:30:00","45513","2","","1","0","22451.71"
"198.UL.11-SKY-mjp-1.2.R","20:33:00","20:33:00","45511","3","","0","0","22709.36"
"198.UU.11-SKY-mjp-1.2.R","14:48:00","14:48:00","23173","1","","0","0","0.00"
"198.UU.11-SKY-mjp-1.2.R","15:13:00","15:13:00","45513","2","","1","0","22451.71"
"198.UU.11-SKY-mjp-1.2.R","15:16:00","15:16:00","45511","3","","0","0","22709.36"
"199.T0.11-SKY-mjp-1.2.R","14:58:00","14:58:00","23173","1","","0","0","0.00"
"199.T0.11-SKY-mjp-1.2.R","15:23:00","15:23:00","45513","2","","1","0","22451.71"
"199.T0.11-SKY-mjp-1.2.R","15:26:00","15:26:00","45511","3","","0","0","22709.36"
"199.T2.11-SKY-mjp-1.2.R","20:23:00","20:23:00","23173","1","","0","0","0.00"
"199.T2.11-SKY-mjp-1.2.R","20:45:00","20:45:00","45513","2","","1","0","22451.71"
"199.T2.11-SKY-mjp-1.2.R","20:48:00","20:48:00","45511","3","","0","0","22709.36"
"199.T3.11-SKY-mjp-1.2.R","20:23:00","20:23:00","23173","1","","0","0","0.00"
"199.T3.11-SKY-mjp-1.2.R","20:45:00","20:45:00","45513","2","","1","0","22451.71"
"199.T3.11-SKY-mjp-1.2.R","20:48:00","20:48:00","45511","3","","0","0","22709.36"
"199.UI.11-SKY-mjp-1.2.R","14:58:00","14:58:00","23173","1","","0","0","0.00"
"199.UI.11-SKY-mjp-1.2.R","15:23:00","15:23:00","45513","2","","1","0","22451.71"
"199.UI.11-SKY-mjp-1.2.R","15:26:00","15:26:00","45511","3","","0","0","22709.36"
"199.UL.11-SKY-mjp-1.2.R","20:23:00","20:23:00","23173","1","","0","0","0.00"
"199.UL.11-SKY-mjp-1.2.R","20:45:00","20:45:00","45513","2","","1","0","22451.71"
"199.UL.11-SKY-mjp-1.2.R","20:48:00","20:48:00","45511","3","","0","0","22709.36"
"199.UU.11-SKY-mjp-1.2.R","14:58:00","14:58:00","23173","1","","0","0","0.00"
"199.UU.11-SKY-mjp-1.2.R","15:23:00","15:23:00","45513","2","","1","0","22451.71"
"199.UU.11-SKY-mjp-1.2.R","15:26:00","15:26:00","45511","3","","0","0","22709.36"
"2.T0.11-SK4-mjp-1.1.H","12:30:00","12:30:00","48578","1","","0","0","0.00"
"2.T0.11-SK4-mjp-1.1.H","12:33:00","12:33:00","45511","2","","0","1","430.69"
"2.T0.11-SK4-mjp-1.1.H","13:11:00","13:11:00","1109","3","","1","0","30474.42"
"2.T0.11-SK4-mjp-1.1.H","13:17:00","13:17:00","1100","4","","1","0","32844.04"
"2.T0.11-SK4-mjp-1.1.H","13:24:00","13:24:00","2517","5","","1","0","34531.72"
"2.T0.11-SK4-mjp-1.1.H","13:27:00","13:27:00","20394","6","","1","0","35465.24"
"2.T0.11-SK4-mjp-1.1.H","13:33:00","13:33:00","1414","7","","1","0","36849.89"
"2.T0.11-SK4-mjp-1.1.H","13:38:00","13:38:00","20400","8","","1","0","37766.67"
"2.T0.11-SK4-mjp-1.1.H","13:46:00","13:46:00","14948","9","","1","0","42236.71"
"2.T0.11-SK4-mjp-1.1.H","13:52:00","13:52:00","20988","10","","1","0","45490.62"
"2.T0.11-SK4-mjp-1.1.H","13:59:00","13:59:00","9349","11","","1","0","48939.75"
"2.T0.11-SK4-mjp-1.1.H","14:06:00","14:06:00","18695","12","","1","0","52562.41"
"2.T0.11-SK4-mjp-1.1.H","14:15:00","14:15:00","42273","13","","1","0","58425.45"
"2.T0.11-SK4-mjp-1.1.H","14:25:00","14:25:00","48784","14","","1","0","68759.63"
"2.T0.11-SK4-mjp-1.1.H","14:28:00","14:28:00","21220","15","","0","0","69746.85"
"2.T0.11-Ska-mjp-1.1.H","14:40:00","14:40:00","40272","1","","0","0","0.00"
"2.T0.11-Ska-mjp-1.1.H","15:10:00","15:10:00","5184","2","","1","0","24143.89"
"2.T0.11-Ska-mjp-1.1.H","15:50:00","15:50:00","23175","3","","0","0","54328.34"
"2.T0.11-SKY-mjp-1.1.H","04:15:00","04:15:00","48578","1","","0","0","0.00"
"2.T0.11-SKY-mjp-1.1.H","04:18:00","04:18:00","45513","2","","0","1","173.04"
"2.T0.11-SKY-mjp-1.1.H","04:21:00","04:21:00","45511","3","","0","1","430.69"
"2.T0.11-SKY-mjp-1.1.H","04:44:00","04:44:00","23175","4","","0","0","22642.08"
"2.T2.11-SK4-mjp-1.1.H","07:30:00","07:30:00","48578","1","","0","0","0.00"
"2.T2.11-SK4-mjp-1.1.H","07:33:00","07:33:00","45511","2","","0","1","430.69"
"2.T2.11-SK4-mjp-1.1.H","08:06:00","08:06:00","1109","3","","1","0","30474.42"
"2.T2.11-SK4-mjp-1.1.H","08:12:00","08:12:00","1100","4","","1","0","32844.04"
"2.T2.11-SK4-mjp-1.1.H","08:19:00","08:19:00","2517","5","","1","0","34531.72"
"2.T2.11-SK4-mjp-1.1.H","08:22:00","08:22:00","20394","6","","1","0","35465.24"
"2.T2.11-SK4-mjp-1.1.H","08:28:00","08:28:00","1414","7","","1","0","36849.89"
"2.T2.11-SK4-mjp-1.1.H","08:33:00","08:33:00","20400","8","","1","0","37766.67"
"2.T2.11-SK4-mjp-1.1.H","08:40:00","08:40:00","14948","9","","1","0","42236.71"
"2.T2.11-SK4-mjp-1.1.H","08:46:00","08:46:00","20988","10","","1","0","45490.62"
"2.T2.11-SK4-mjp-1.1.H","08:53:00","08:53:00","9349","11","","1","0","48939.75"
